customer_id,unsupervised_score,lr_score,rf_score
C25677,689,689,688
C25678,689,689,689
C25679,707,707,708
C25680,654,654,653
C25681,636,636,634
C25682,636,636,634
C25683,564,564,570
C25684,564,564,572
C25685,671,671,671
C25686,654,654,654
C25687,654,654,653
C25688,582,582,581
C25689,457,457,457
C25690,457,457,458
C25691,457,457,457
C25692,421,421,421
C25693,636,636,636
C25694,582,582,590
C25695,636,636,635
C25696,654,654,649
C25697,654,654,655
C25698,654,654,654
C25699,654,654,654
C25700,654,654,654
C25701,564,564,559
C25702,546,546,545
C25703,546,546,545
C25704,564,564,554
C25705,582,582,584
C25706,564,564,577
C25707,564,564,574
C25708,564,564,573
C25709,493,493,493
C25710,493,493,493
C25711,493,493,493
C25712,493,493,493
C25713,564,564,566
C25714,564,564,566
C25715,564,564,567
C25716,564,564,567
C25717,725,725,727
C25718,779,779,779
C25719,779,779,779
C25720,779,779,779
C25721,725,725,725
C25722,725,725,725
C25723,725,725,724
C25724,689,689,682
C25725,671,671,672
C25726,636,636,636
C25727,654,654,654
C25728,654,654,655
C25729,743,743,743
C25730,725,725,725
C25731,689,689,694
C25732,743,743,743
C25733,439,439,439
C25734,439,439,439
C25735,439,439,439
C25736,421,421,421
C25737,600,600,617
C25738,600,600,593
C25739,600,600,596
C25740,618,618,616
C25741,600,600,633
C25742,654,654,675
C25743,636,636,636
C25744,600,600,600
C25745,707,707,707
C25746,707,707,707
C25747,725,725,725
C25748,707,707,707
C25749,493,493,493
C25750,493,493,493
C25751,493,493,493
C25752,493,493,493
C25753,636,636,636
C25754,636,636,636
C25755,636,636,636
C25756,636,636,636
C25757,421,421,462
C25758,439,439,456
C25759,457,457,498
C25760,439,439,460
C25761,600,600,627
C25762,582,582,582
C25763,582,582,582
C25764,582,582,582
C25765,600,600,603
C25766,600,600,603
C25767,618,618,615
C25768,618,618,616
C25769,761,761,761
C25770,761,761,760
C25771,689,689,692
C25772,761,761,760
C25773,707,707,688
C25774,707,707,688
C25775,689,689,689
C25776,707,707,688
C25777,618,618,616
C25778,618,618,616
C25779,618,618,615
C25780,600,600,599
C25781,529,529,536
C25782,529,529,534
C25783,546,546,564
C25784,546,546,563
C25785,671,671,671
C25786,671,671,671
C25787,671,671,671
C25788,689,689,684
C25789,439,439,439
C25790,439,439,439
C25791,457,457,457
C25792,439,439,439
C25793,600,600,593
C25794,636,636,634
C25795,636,636,634
C25796,636,636,634
C25797,511,511,530
C25798,582,582,582
C25799,564,564,564
C25800,546,546,549
C25801,689,689,690
C25802,671,671,664
C25803,689,689,689
C25804,654,654,626
C25805,439,439,439
C25806,457,457,457
C25807,439,439,439
C25808,457,457,457
C25809,654,654,654
C25810,654,654,654
C25811,654,654,654
C25812,654,654,654
C25813,457,457,457
C25814,511,511,508
C25815,493,493,493
C25816,457,457,457
C25817,636,636,634
C25818,600,600,592
C25819,582,582,582
C25820,618,618,616
C25821,600,600,601
C25822,600,600,602
C25823,582,582,572
C25824,600,600,601
C25825,582,582,605
C25826,529,529,529
C25827,529,529,529
C25828,511,511,518
C25829,600,600,597
C25830,582,582,571
C25831,618,618,613
C25832,546,546,575
C25833,546,546,544
C25834,564,564,575
C25835,546,546,541
C25836,564,564,575
C25837,689,689,688
C25838,689,689,687
C25839,689,689,687
C25840,689,689,687
C25841,457,457,458
C25842,457,457,458
C25843,439,439,439
C25844,457,457,458
C25845,654,654,654
C25846,671,671,671
C25847,671,671,671
C25848,671,671,671
C25849,493,493,493
C25850,493,493,493
C25851,493,493,489
C25852,493,493,493
C25853,582,582,581
C25854,582,582,582
C25855,582,582,581
C25856,582,582,581
C25857,529,529,511
C25858,475,475,475
C25859,493,493,493
C25860,475,475,475
C25861,493,493,476
C25862,475,475,475
C25863,475,475,475
C25864,475,475,475
C25865,457,457,457
C25866,457,457,457
C25867,457,457,457
C25868,475,475,482
C25869,725,725,725
C25870,725,725,725
C25871,707,707,707
C25872,725,725,725
C25873,546,546,546
C25874,546,546,546
C25875,546,546,546
C25876,546,546,546
C25877,457,457,457
C25878,457,457,458
C25879,457,457,457
C25880,475,475,475
C25881,475,475,475
C25882,457,457,457
C25883,529,529,529
C25884,457,457,457
C25885,582,582,582
C25886,582,582,579
C25887,582,582,582
C25888,582,582,577
C25889,689,689,699
C25890,689,689,702
C25891,654,654,638
C25892,636,636,635
C25893,475,475,475
C25894,475,475,475
C25895,475,475,475
C25896,511,511,511
C25897,654,654,656
C25898,654,654,654
C25899,671,671,668
C25900,671,671,670
C25901,654,654,654
C25902,654,654,654
C25903,654,654,654
C25904,671,671,667
C25905,546,546,546
C25906,564,564,564
C25907,546,546,546
C25908,546,546,546
C25909,582,582,563
C25910,564,564,570
C25911,582,582,560
C25912,582,582,562
C25913,618,618,617
C25914,618,618,617
C25915,618,618,617
C25916,582,582,582
C25917,511,511,511
C25918,511,511,510
C25919,529,529,533
C25920,564,564,547
C25921,457,457,457
C25922,457,457,457
C25923,457,457,457
C25924,457,457,457
C25925,636,636,636
C25926,636,636,636
C25927,636,636,636
C25928,636,636,636
C25929,671,671,675
C25930,671,671,680
C25931,671,671,675
C25932,671,671,679
C25933,671,671,671
C25934,671,671,671
C25935,636,636,636
C25936,671,671,671
C25937,582,582,582
C25938,582,582,582
C25939,546,546,551
C25940,546,546,551
C25941,439,439,439
C25942,439,439,439
C25943,475,475,478
C25944,386,386,386
C25945,493,493,493
C25946,493,493,492
C25947,457,457,492
C25948,493,493,493
C25949,618,618,607
C25950,600,600,590
C25951,600,600,588
C25952,600,600,587
C25953,689,689,692
C25954,636,636,635
C25955,618,618,641
C25956,671,671,671
C25957,457,457,457
C25958,457,457,457
C25959,457,457,457
C25960,457,457,457
C25961,404,403,404
C25962,404,403,404
C25963,421,421,421
C25964,421,421,421
C25965,457,457,457
C25966,421,421,421
C25967,421,421,421
C25968,421,421,421
C25969,671,671,673
C25970,671,671,673
C25971,671,671,671
C25972,654,654,649
C25973,636,636,635
C25974,636,636,633
C25975,636,636,645
C25976,636,636,636
C25977,707,707,707
C25978,707,707,707
C25979,707,707,707
C25980,707,707,703
C25981,671,671,671
C25982,671,671,671
C25983,654,654,657
C25984,671,671,671
C25985,564,564,565
C25986,546,546,547
C25987,564,564,561
C25988,546,546,534
C25989,457,457,472
C25990,439,439,439
C25991,439,439,439
C25992,439,439,439
C25993,457,457,457
C25994,457,457,457
C25995,475,475,475
C25996,457,457,457
C25997,671,671,672
C25998,671,671,668
C25999,689,689,676
C26000,689,689,692
C26001,493,493,494
C26002,493,493,493
C26003,493,493,498
C26004,493,493,494
C26005,600,600,606
C26006,618,618,610
C26007,618,618,611
C26008,600,600,581
C26009,725,725,731
C26010,689,689,675
C26011,707,707,684
C26012,707,707,707
C26013,743,743,739
C26014,707,707,694
C26015,725,725,724
C26016,689,689,687
C26017,475,475,475
C26018,457,457,457
C26019,457,457,457
C26020,475,475,475
C26021,529,529,528
C26022,529,529,528
C26023,529,529,528
C26024,511,511,514
C26025,636,636,635
C26026,636,636,635
C26027,636,636,635
C26028,636,636,635
C26029,582,582,582
C26030,564,564,566
C26031,582,582,579
C26032,582,582,577
C26033,689,689,688
C26034,671,671,671
C26035,689,689,681
C26036,671,671,671
C26037,493,493,493
C26038,475,475,472
C26039,475,475,481
C26040,493,493,493
C26041,707,707,707
C26042,707,707,706
C26043,707,707,707
C26044,707,707,707
C26045,439,439,479
C26046,475,475,475
C26047,475,475,475
C26048,475,475,475
C26049,636,636,635
C26050,636,636,636
C26051,636,636,637
C26052,636,636,637
C26053,671,671,659
C26054,654,654,644
C26055,654,654,640
C26056,600,600,571
C26057,671,671,671
C26058,671,671,671
C26059,671,671,671
C26060,671,671,671
C26061,725,725,725
C26062,725,725,726
C26063,725,725,740
C26064,707,707,725
C26065,636,636,636
C26066,636,636,636
C26067,636,636,643
C26068,636,636,636
C26069,725,725,725
C26070,689,689,689
C26071,689,689,687
C26072,636,636,651
C26073,654,654,656
C26074,654,654,655
C26075,636,636,629
C26076,636,636,647
C26077,439,439,439
C26078,439,439,439
C26079,439,439,439
C26080,475,475,458
C26081,457,457,457
C26082,457,457,457
C26083,493,493,493
C26084,475,475,475
C26085,671,671,671
C26086,671,671,671
C26087,654,654,654
C26088,654,654,653
C26089,421,421,421
C26090,421,421,421
C26091,404,404,404
C26092,421,421,421
C26093,546,546,527
C26094,511,511,511
C26095,546,546,531
C26096,511,511,511
C26097,582,582,586
C26098,582,582,588
C26099,582,582,587
C26100,582,582,586
C26101,475,475,475
C26102,421,421,429
C26103,475,475,475
C26104,475,475,475
C26105,725,725,725
C26106,725,725,725
C26107,725,725,725
C26108,725,725,725
C26109,421,421,421
C26110,421,421,421
C26111,457,457,457
C26112,421,421,421
C26113,636,636,638
C26114,600,600,593
C26115,636,636,643
C26116,636,636,643
C26117,671,671,671
C26118,636,636,639
C26119,636,636,639
C26120,654,654,654
C26121,671,671,674
C26122,618,618,637
C26123,671,671,675
C26124,671,671,675
C26125,671,671,669
C26126,654,654,653
C26127,654,654,654
C26128,636,636,640
C26129,725,725,725
C26130,725,725,725
C26131,689,689,686
C26132,689,689,686
C26133,671,671,639
C26134,671,671,639
C26135,654,654,630
C26136,671,671,639
C26137,636,636,636
C26138,600,600,604
C26139,636,636,636
C26140,618,618,612
C26141,493,493,493
C26142,475,475,475
C26143,493,493,512
C26144,475,475,475
C26145,689,689,691
C26146,725,725,725
C26147,689,689,691
C26148,725,725,725
C26149,636,636,638
C26150,636,636,639
C26151,636,636,637
C26152,636,636,636
C26153,439,439,439
C26154,475,475,477
C26155,439,439,439
C26156,421,421,421
C26157,493,493,491
C26158,493,493,493
C26159,493,493,493
C26160,529,529,530
C26161,725,725,725
C26162,707,707,705
C26163,707,707,705
C26164,725,725,724
C26165,493,493,486
C26166,457,457,457
C26167,457,457,457
C26168,457,457,457
C26169,457,457,457
C26170,421,421,421
C26171,421,421,421
C26172,404,404,404
C26173,618,618,620
C26174,618,618,617
C26175,618,618,617
C26176,618,618,617
C26177,743,743,742
C26178,725,725,724
C26179,671,671,683
C26180,707,707,704
C26181,707,707,701
C26182,671,671,662
C26183,671,671,662
C26184,671,671,667
C26185,600,600,567
C26186,600,600,586
C26187,600,600,581
C26188,600,600,581
C26189,618,618,613
C26190,671,671,637
C26191,671,671,637
C26192,671,671,636
C26193,707,707,703
C26194,707,707,705
C26195,707,707,702
C26196,707,707,705
C26197,457,457,457
C26198,457,457,457
C26199,457,457,457
C26200,457,457,457
C26201,654,654,653
C26202,618,618,612
C26203,654,654,654
C26204,636,636,635
C26205,564,564,543
C26206,546,546,546
C26207,582,582,583
C26208,564,564,543
C26209,689,689,685
C26210,671,671,664
C26211,671,671,665
C26212,671,671,665
C26213,529,529,529
C26214,529,529,529
C26215,529,529,529
C26216,529,529,529
C26217,493,493,494
C26218,511,511,515
C26219,493,493,494
C26220,529,529,534
C26221,779,779,779
C26222,761,761,756
C26223,761,761,759
C26224,761,761,759
C26225,493,493,499
C26226,493,493,499
C26227,493,493,499
C26228,529,529,564
C26229,511,511,517
C26230,475,475,493
C26231,529,529,530
C26232,511,511,511
C26233,529,529,527
C26234,529,529,528
C26235,546,546,540
C26236,546,546,540
C26237,546,546,540
C26238,600,600,599
C26239,582,582,586
C26240,582,582,579
C26241,493,493,495
C26242,457,457,457
C26243,493,493,495
C26244,475,475,475
C26245,511,511,517
C26246,511,511,515
C26247,511,511,510
C26248,511,511,516
C26249,475,475,475
C26250,475,475,475
C26251,475,475,475
C26252,475,475,475
C26253,725,725,725
C26254,689,689,683
C26255,707,707,724
C26256,725,725,725
C26257,636,636,636
C26258,618,618,625
C26259,636,636,636
C26260,618,618,618
C26261,725,725,724
C26262,743,743,742
C26263,707,707,688
C26264,725,725,724
C26265,707,707,707
C26266,707,707,707
C26267,707,707,706
C26268,707,707,707
C26269,618,618,612
C26270,618,618,642
C26271,600,600,599
C26272,600,600,599
C26273,671,671,671
C26274,689,689,689
C26275,689,689,689
C26276,689,689,689
C26277,707,707,707
C26278,707,707,705
C26279,707,707,700
C26280,707,707,698
C26281,725,725,725
C26282,689,689,698
C26283,725,725,725
C26284,743,743,743
C26285,671,671,668
C26286,689,689,687
C26287,671,671,653
C26288,689,689,686
C26289,654,654,655
C26290,636,636,639
C26291,582,582,597
C26292,671,671,669
C26293,546,546,567
C26294,529,529,530
C26295,511,511,515
C26296,529,529,529
C26297,439,439,439
C26298,439,439,439
C26299,457,457,457
C26300,439,439,441
C26301,654,654,639
C26302,671,671,659
C26303,671,671,662
C26304,671,671,661
C26305,707,707,707
C26306,707,707,707
C26307,689,689,688
C26308,707,707,707
C26309,725,725,725
C26310,707,707,704
C26311,725,725,725
C26312,725,725,725
C26313,529,529,530
C26314,546,546,546
C26315,529,529,529
C26316,529,529,529
C26317,689,689,690
C26318,743,743,746
C26319,689,689,691
C26320,725,725,725
C26321,546,546,538
C26322,546,546,539
C26323,546,546,538
C26324,546,546,539
C26325,654,654,650
C26326,707,707,707
C26327,654,654,648
C26328,636,636,629
C26329,654,654,653
C26330,618,618,618
C26331,618,618,618
C26332,618,618,618
C26333,761,761,761
C26334,761,761,761
C26335,761,761,761
C26336,743,743,743
C26337,600,600,604
C26338,600,600,606
C26339,546,546,593
C26340,618,618,617
C26341,636,636,636
C26342,636,636,635
C26343,636,636,635
C26344,618,618,616
C26345,421,421,421
C26346,421,421,421
C26347,421,421,421
C26348,421,421,421
C26349,475,475,474
C26350,439,439,439
C26351,457,457,457
C26352,457,457,457
C26353,600,600,599
C26354,689,689,634
C26355,600,600,599
C26356,600,600,599
C26357,636,636,645
C26358,636,636,636
C26359,636,636,637
C26360,636,636,636
C26361,600,600,600
C26362,600,600,600
C26363,600,600,601
C26364,618,618,619
C26365,654,654,655
C26366,671,671,686
C26367,654,654,656
C26368,654,654,655
C26369,546,546,542
C26370,529,529,529
C26371,511,511,532
C26372,493,493,523
C26373,671,671,673
C26374,689,689,685
C26375,689,689,687
C26376,671,671,673
C26377,636,636,643
C26378,600,600,602
C26379,600,600,609
C26380,600,600,609
C26381,654,654,686
C26382,636,636,653
C26383,654,654,686
C26384,654,654,686
C26385,564,564,564
C26386,582,582,583
C26387,564,564,564
C26388,582,582,588
C26389,511,511,512
C26390,529,529,529
C26391,529,529,529
C26392,511,511,510
C26393,618,618,619
C26394,564,564,547
C26395,618,618,616
C26396,636,636,636
C26397,439,439,439
C26398,457,457,457
C26399,457,457,457
C26400,457,457,457
C26401,671,671,669
C26402,689,689,689
C26403,689,689,690
C26404,671,671,671
C26405,475,475,474
C26406,475,475,475
C26407,475,475,476
C26408,493,493,499
C26409,761,761,761
C26410,761,761,761
C26411,743,743,743
C26412,743,743,743
C26413,671,671,671
C26414,689,689,691
C26415,689,689,693
C26416,671,671,672
C26417,600,600,600
C26418,671,671,671
C26419,671,671,671
C26420,671,671,671
C26421,689,689,689
C26422,671,671,678
C26423,689,689,691
C26424,689,689,689
C26425,707,707,701
C26426,707,707,701
C26427,689,689,701
C26428,689,689,687
C26429,689,689,701
C26430,671,671,685
C26431,671,671,685
C26432,671,671,685
C26433,546,546,547
C26434,546,546,543
C26435,546,546,545
C26436,546,546,540
C26437,493,493,493
C26438,457,457,457
C26439,457,457,457
C26440,457,457,457
C26441,582,582,582
C26442,582,582,583
C26443,564,564,544
C26444,618,618,614
C26445,582,582,590
C26446,618,618,624
C26447,582,582,585
C26448,564,564,589
C26449,618,618,618
C26450,636,636,637
C26451,618,618,626
C26452,636,636,637
C26453,671,671,671
C26454,654,654,655
C26455,654,654,654
C26456,654,654,654
C26457,600,600,600
C26458,618,618,618
C26459,582,582,583
C26460,582,582,582
C26461,421,421,421
C26462,386,386,386
C26463,386,386,386
C26464,386,386,386
C26465,636,636,628
C26466,600,600,621
C26467,618,618,623
C26468,618,618,625
C26469,654,654,654
C26470,636,636,636
C26471,636,636,636
C26472,636,636,636
C26473,600,600,600
C26474,582,582,579
C26475,582,582,579
C26476,600,600,594
C26477,725,725,725
C26478,725,725,725
C26479,654,654,653
C26480,725,725,725
C26481,671,671,671
C26482,671,671,671
C26483,671,671,671
C26484,654,654,652
C26485,725,725,726
C26486,707,707,719
C26487,725,725,726
C26488,654,654,654
C26489,707,707,705
C26490,707,707,707
C26491,707,707,703
C26492,707,707,706
C26493,725,725,725
C26494,725,725,725
C26495,707,707,707
C26496,725,725,725
C26497,421,421,421
C26498,439,439,439
C26499,439,439,439
C26500,439,439,439
C26501,671,671,674
C26502,671,671,673
C26503,671,671,674
C26504,671,671,674
C26505,618,618,642
C26506,582,582,582
C26507,564,564,566
C26508,564,564,565
C26509,743,743,743
C26510,725,725,726
C26511,725,725,726
C26512,743,743,743
C26513,421,421,421
C26514,421,421,421
C26515,421,421,421
C26516,421,421,421
C26517,618,618,621
C26518,618,618,614
C26519,600,600,600
C26520,582,582,597
C26521,529,529,524
C26522,511,511,512
C26523,493,493,493
C26524,493,493,493
C26525,475,475,475
C26526,475,475,475
C26527,475,475,475
C26528,475,475,475
C26529,439,439,439
C26530,439,439,439
C26531,439,439,439
C26532,475,475,475
C26533,404,403,404
C26534,404,403,404
C26535,404,403,404
C26536,404,403,404
C26537,582,582,578
C26538,582,582,580
C26539,582,582,576
C26540,582,582,578
C26541,421,421,421
C26542,421,421,421
C26543,421,421,421
C26544,404,403,404
C26545,671,671,672
C26546,671,671,672
C26547,671,671,672
C26548,689,689,692
C26549,457,457,457
C26550,457,457,457
C26551,457,457,457
C26552,457,457,457
C26553,654,654,654
C26554,618,618,619
C26555,671,671,649
C26556,654,654,653
C26557,600,600,600
C26558,636,636,633
C26559,636,636,635
C26560,636,636,631
C26561,725,725,724
C26562,743,743,739
C26563,725,725,723
C26564,725,725,724
C26565,654,654,654
C26566,671,671,671
C26567,654,654,654
C26568,654,654,638
C26569,546,546,560
C26570,529,529,533
C26571,529,529,532
C26572,529,529,530
C26573,654,654,654
C26574,636,636,636
C26575,636,636,621
C26576,618,618,616
C26577,564,564,554
C26578,546,546,574
C26579,457,457,466
C26580,529,529,546
C26581,564,564,563
C26582,564,564,564
C26583,582,582,568
C26584,582,582,569
C26585,618,618,630
C26586,618,618,618
C26587,618,618,618
C26588,618,618,618
C26589,475,475,475
C26590,475,475,475
C26591,493,493,493
C26592,475,475,475
C26593,457,457,457
C26594,457,457,457
C26595,457,457,457
C26596,457,457,457
C26597,636,636,635
C26598,636,636,635
C26599,636,636,636
C26600,636,636,636
C26601,475,475,475
C26602,475,475,475
C26603,421,421,422
C26604,439,439,439
C26605,421,421,421
C26606,421,421,421
C26607,421,421,421
C26608,404,403,404
C26609,582,582,583
C26610,618,618,619
C26611,600,600,570
C26612,618,618,596
C26613,689,689,689
C26614,654,654,649
C26615,689,689,686
C26616,689,689,688
C26617,618,618,620
C26618,618,618,622
C26619,600,600,603
C26620,618,618,620
C26621,636,636,637
C26622,618,618,618
C26623,600,600,599
C26624,618,618,618
C26625,636,636,635
C26626,654,654,642
C26627,654,654,642
C26628,689,689,647
C26629,636,636,634
C26630,689,689,687
C26631,689,689,688
C26632,671,671,669
C26633,654,654,652
C26634,636,636,613
C26635,654,654,655
C26636,689,689,673
C26637,475,475,475
C26638,493,493,494
C26639,475,475,475
C26640,475,475,475
C26641,582,582,586
C26642,564,564,567
C26643,511,511,511
C26644,564,564,567
C26645,636,636,640
C26646,636,636,640
C26647,636,636,639
C26648,636,636,640
